quesId,title,personId
33888261,Intent share is not able to attach image,5482691
35306178,share image with sms on android 4.0,3074140
35427575,what will be the format of message to share on whatsapp   so user can select particular text,4391066
35591362,Error trying to share image in assets with third party chat app,3074140
35744228,Image get stored in internal storage while sharing images in android,5528186
35888835,Intent share not working with image and text sharing,5408963
35896730,app do not connect to web service using wifi but other apps works fine,5309412
35896727,Gridview when pressed back button going to first item,5306393
35896601,How do I remove the white padding around my imagebutton?,1362184
35896598,Android: Checking for sqlite table existence always returns true,3695849
35896564,Android - Reading available details from an EMV credit card,726965
35896560,Are there any working examples of the ICE protocol in Java?,615004
35896514,Run Time Error app has stooped when i click on nearbyactivity,6040400
35896506,GridLayout with SquareRelativeLayout item,2873722
35896433,Floating Action Button layout_margin(Bottom) has no effect on bottom margin,3475272
35896390,Need help on Incompatible types  Required: android.support.v4.app.Fragment Found: com.journaldev.navigationdrawer.AllUsersFragment,6038421
35895012,Featured image don't work with images post frontend,6026577
35894604,Magento - Base image to Media,3098867
35894217,Hover text over image not working in mobile view?,5976403
35893195,JPG -&gt; PNG Release outer background,1160628
35892996,Changing an image file type dynamically,2500469
35892726,Image upload in retrofit : internal server error,4898673
35892386,Angular File Upload Resize &amp; Crop,3774834
35891467,WPF inkcanvas background image resize,5064921
35891317,How can I inform the Browser what image size he will receive?,6039032
35891190,Stitch non panoramic images,4262710
35890925,Upload Image with AJAX using blade,4114295
35890744,Take value from radio button to choose an image in html,6016164
35890651,Change img src with jQuery without loading the image multiple times?,6014171
35892814,android browser does not launch app,6039575
35889723,android service's method onBind(Intent intent) confusion,5649242
35888683,How to send Images one Activity to another Activity using Intent in android,5571461
35888534,Intent.ACTION_GET_CONTENT list is Emty in Android?,1485254
35883157,ActivityNotFoundException when trying to invoke an 'explicit' intent from Preferences  to open an Activity in default package?,3395512
35883102,Change selected view background color in Gallery view,1686001
35882626,Send text message instead of file using wifi-direct in android,3313396
35882365,How to pass multiple strings to another activity? [on hold],4781151
35881192,How do I update the main activity after getting data from the user from another activity?,3622478
35881037,How to start new Activity on trigger  if the App should run in Background,4090338
35878407,Android - Open email intent with attachment prompt,3984826
35878090,Appcelerator Android Intent url Album Page Ower,5071045
35877234,Android action bar share button crashes sharing apps,5759161
35842612,Custom intent-chooser - why on Android 6 does it show empty cells?,878126
35761216,Issues with wanting to share gif on Line messaging app,3074140
35667100,how to put share app option ( which is not publish yet ) in android,2508414
35356185,how to allow facebook to access your phone's storage in marshmallow?,5528186
34844754,getActionProvider: item does not implement SupportMenuItem; returning null,2266087
34744797,While share intent  how to get which app is used to share the intent? - android,4546422
34394702,Get Instagram Media Id after post,789351
18302603,Where to place Assets folder in Android Studio,906577
16902716,Comparison of Android Networking Libraries: OkHTTP  Retrofit  Volley,922200
16596969,Libraries do not get added to APK anymore after upgrade to ADT 22,356224
3821423,Background task  progress dialog  orientation change - is there any 100% working solution?,243225
2997348,I can’t find the Android keytool,134100
4112599,How to stop an animation (cancel() does not work),349871
2446544,Android: Vertical alignment for multi line EditText (Text area),216431
2888508,How to change the font on the TextView?,267269
3185444,How to deal with INSTALL_PARSE_FAILED_INCONSISTENT_CERTIFICATES without uninstallation,234939
35896702,Nested Control &amp; Simulation Loops in LabView,4174640
35896702,Nested Control &amp; Simulation Loops in LabView,4174640
35896702,Nested Control &amp; Simulation Loops in LabView,4174640
35896702,Nested Control &amp; Simulation Loops in LabView,4174640
3735184,How to Display Data in a Control in LabVIEW,336940
5169734,Timing a simulation in a control loop,641476
19892382,Connect two controls in LabVIEW?,2621806
21161296,Labview: Access denied: Another process is using this target,3165583
23609872,Can Labview simulate the electrical circuits like Pspice?,3628545
32098197,Value of Numeric control in script  LabView,2344158
33285645,Labview DAQ Assistant Error 50103 (Speed control with a DC motor),4967617
33476385,How to copy value in Numeric Indicator to Numeric Control in LabVIEW program?,5515541
34334177,Why does LabVIEW allow characters within Numeric control?,1463551
35272338,Labview Program changes behavior after looking at (not changing) the Block Diagram,5507092
35868783,Loading and Show Image Sequence,1785492
35841048,Will IBM Bluemix talk to Labview,6028558
35824543,Using labview realtime module to catch .txt file in D disk,6024580
35792536,OpenCV LabView Copy Image to a bigger one,1785492
35758974,Error while running program in qt to read from DAQ,6010181
35749027,Onenote Activex functions in LabVIEW,6008092
35741493,LabVIEW: Can I cluster indicators then also display a mean?,3098505
35729906,Run eth008 module with LabVIEW,5748824
35727166,How to instal labview on raspberry pi 2,5609526
35694740,OpenCV MatIterator error,1785492
35648540,Python error - IDLE's subprocess didn't make connection. Either IDLE can't start or personal firewall software is blocking connection,4774606
35643590,Career in LabView in IT Indistries,5093156
35637977,Event Structure Not Working Twice,3802939
26532658,Twitter regex only when not already a link,4174640
28788191,Queueing of slots in QT,4174640
29449235,Representing LED colours with CSS,4174640
29502716,Long running callback with Angular's $q,4174640
29992898,Decoding a WAV File Header,4174640
29502716,Long running callback with Angular's $q,4174640
29470523,Uploading an app to iPhone,4174640
35896701,How to make textFields from different classes equal the same text?,6040329
35896701,How to make textFields from different classes equal the same text?,6040329
35896701,How to make textFields from different classes equal the same text?,6040329
35896701,How to make textFields from different classes equal the same text?,6040329
1347779,How to navigate through textfields (Next / Done Buttons),154203
1560081,How can I create a UIColor from a hex string?,178978
13062096,How to display the supported services of Bluetooth in tableview from devicename(UITableViewCell)?,1767436
14646042,How to trigger an action from one view controller to another in iOS,388458
21669192,How to add PlaceHolders in TextFields after you clear the text,500066
27509320,How to create a sequence of modal/push segues between few view controllers to keep all the push/modal views on the same stack? (using nibs),4326405
28772442,How to update a Label's text of ViewController from SecondViewController,4604358
33387469,How to make superview reference of TextField to UIView outlet,5102362
34219379,how to make TextField validations start with 10 number and end with 99 in Ios,5571461
35896144,Keep the End Position of Animation,4773323
35895880,App crashes on selecting delete option from edit menu in uitextfield,6040249
35894915,Quickblox iOS Push notifications not working,4807114
35894814,SIGABRT on sprintf,1096905
35894754,Weak Linking in Swift,183471
35894694,Airbrake notification not send from iOS,6039959
35894621,Is it possible to access the iOS Keychain and get stored passwords to autocomplete fields?,19875
35894371,Install RestKit without AFNetworking,845345
35894124,To output only a single .a static library in a project with cocoapods dependencies,2570768
35893921,RLMException - RLMArray properties require a protocol defining the contained type - example: RLMArray&lt;Person&gt;,6039775
35893070,UISearchBar textfield height not increasing,541786
35893034,How can I produce Highlight/shadow similar to instagram using Core Image Filters? [on hold],3957581
35896700,Sign a soap request with a x509 certificate in Delphi,1012797
35896700,Sign a soap request with a x509 certificate in Delphi,1012797
